timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1603896751841,628,Configs/Users GET,200,OK,Sample Thread Group 1-122,text,true,,1243,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma153&namespaces=MSS,628,0,0
1603896751899,621,Configs/Users GET,200,OK,Sample Thread Group 1-126,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma048&namespaces=MSS,621,0,0
1603896751896,633,Configs/Users GET,200,OK,Sample Thread Group 1-120,text,true,,4491,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma025&namespaces=MSS,633,0,0
1603896751899,635,Configs/Users GET,200,OK,Sample Thread Group 1-127,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma048&namespaces=MSS,635,0,0
1603896751919,623,Configs/Users GET,200,OK,Sample Thread Group 1-123,text,true,,1243,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma153&namespaces=MSS,623,0,0
1603896751920,636,Configs/Users GET,200,OK,Sample Thread Group 1-119,text,true,,2663,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma151&namespaces=MSS,636,0,0
1603896751938,658,Configs/Users GET,200,OK,Sample Thread Group 1-128,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma048&namespaces=MSS,658,0,0
1603896752043,618,Configs/Users GET,200,OK,Sample Thread Group 1-124,text,true,,1243,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma153&namespaces=MSS,618,0,0
1603896752325,665,Configs/Users GET,200,OK,Sample Thread Group 1-121,text,true,,13015,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma031&namespaces=MSS,664,0,0
1603896752412,626,Configs/Users GET,200,OK,Sample Thread Group 1-125,text,true,,1243,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma153&namespaces=MSS,626,0,0
1603896752469,668,Configs/Users GET,200,OK,Sample Thread Group 1-122,text,true,,13015,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma031&namespaces=MSS,667,0,0
1603896752520,618,Configs/Users GET,200,OK,Sample Thread Group 1-126,text,true,,1243,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma153&namespaces=MSS,618,0,0
1603896752534,615,Configs/Users GET,200,OK,Sample Thread Group 1-127,text,true,,1243,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma153&namespaces=MSS,615,0,0
1603896752530,636,Configs/Users GET,200,OK,Sample Thread Group 1-120,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma113&namespaces=MSS,636,0,0
1603896752558,643,Configs/Users GET,200,OK,Sample Thread Group 1-129,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma048&namespaces=MSS,643,0,0
1603896752596,628,Configs/Users GET,200,OK,Sample Thread Group 1-128,text,true,,1243,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma153&namespaces=MSS,627,0,0
1603896752542,683,Configs/Users GET,200,OK,Sample Thread Group 1-123,text,true,,13015,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma031&namespaces=MSS,680,0,0
1603896752661,727,Configs/Users GET,200,OK,Sample Thread Group 1-124,text,true,,13015,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma031&namespaces=MSS,726,0,0
1603896752990,657,Configs/Users GET,200,OK,Sample Thread Group 1-121,text,true,,7939,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma058&namespaces=MSS,657,0,0
1603896753038,640,Configs/Users GET,200,OK,Sample Thread Group 1-125,text,true,,13015,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma031&namespaces=MSS,638,0,0
1603896753138,637,Configs/Users GET,200,OK,Sample Thread Group 1-122,text,true,,7939,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma058&namespaces=MSS,637,0,0
1603896753166,625,Configs/Users GET,200,OK,Sample Thread Group 1-120,text,true,,2663,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma151&namespaces=MSS,625,0,0
1603896753138,665,Configs/Users GET,200,OK,Sample Thread Group 1-126,text,true,,13015,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma031&namespaces=MSS,664,0,0
1603896753201,618,Configs/Users GET,200,OK,Sample Thread Group 1-129,text,true,,1243,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma153&namespaces=MSS,618,0,0
1603896753150,692,Configs/Users GET,200,OK,Sample Thread Group 1-127,text,true,,13015,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma031&namespaces=MSS,691,0,0
1603896753224,661,Configs/Users GET,200,OK,Sample Thread Group 1-128,text,true,,13015,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma031&namespaces=MSS,660,0,0
1603896753225,667,Configs/Users GET,200,OK,Sample Thread Group 1-123,text,true,,7939,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma058&namespaces=MSS,667,0,0
1603896753388,662,Configs/Users GET,200,OK,Sample Thread Group 1-124,text,true,,7939,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma058&namespaces=MSS,662,0,0
1603896753647,654,Configs/Users GET,200,OK,Sample Thread Group 1-121,text,true,,8223,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma008&namespaces=MSS,654,0,0
1603896753678,635,Configs/Users GET,200,OK,Sample Thread Group 1-125,text,true,,7939,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma058&namespaces=MSS,635,0,0
1603896753794,624,Configs/Users GET,200,OK,Sample Thread Group 1-130,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma048&namespaces=MSS,624,0,0
1603896753775,673,Configs/Users GET,200,OK,Sample Thread Group 1-122,text,true,,8223,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma008&namespaces=MSS,673,0,0
1603896753820,642,Configs/Users GET,200,OK,Sample Thread Group 1-129,text,true,,13015,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma031&namespaces=MSS,640,0,0
1603896753803,668,Configs/Users GET,200,OK,Sample Thread Group 1-126,text,true,,7939,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma058&namespaces=MSS,668,0,0
1603896753843,654,Configs/Users GET,200,OK,Sample Thread Group 1-127,text,true,,7939,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma058&namespaces=MSS,654,0,0
1603896753886,640,Configs/Users GET,200,OK,Sample Thread Group 1-128,text,true,,7939,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma058&namespaces=MSS,640,0,0
1603896753892,672,Configs/Users GET,200,OK,Sample Thread Group 1-123,text,true,,8223,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma008&namespaces=MSS,672,0,0
1603896754050,660,Configs/Users GET,200,OK,Sample Thread Group 1-124,text,true,,8223,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma008&namespaces=MSS,660,0,0
1603896754301,624,Configs/Users GET,200,OK,Sample Thread Group 1-121,text,true,,2257,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma140&namespaces=MSS,624,0,0
1603896754313,666,Configs/Users GET,200,OK,Sample Thread Group 1-125,text,true,,8223,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma008&namespaces=MSS,666,0,0
1603896754419,614,Configs/Users GET,200,OK,Sample Thread Group 1-130,text,true,,1243,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma153&namespaces=MSS,613,0,0
1603896754449,618,Configs/Users GET,200,OK,Sample Thread Group 1-122,text,true,,2257,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma140&namespaces=MSS,618,0,0
1603896754462,654,Configs/Users GET,200,OK,Sample Thread Group 1-129,text,true,,7939,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma058&namespaces=MSS,654,0,0
1603896754497,630,Configs/Users GET,200,OK,Sample Thread Group 1-127,text,true,,8223,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma008&namespaces=MSS,630,0,0
1603896754471,676,Configs/Users GET,200,OK,Sample Thread Group 1-126,text,true,,8223,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma008&namespaces=MSS,676,0,0
1603896754526,654,Configs/Users GET,200,OK,Sample Thread Group 1-128,text,true,,8223,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma008&namespaces=MSS,654,0,0
1603896754564,633,Configs/Users GET,200,OK,Sample Thread Group 1-123,text,true,,2257,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma140&namespaces=MSS,633,0,0
1603896754710,619,Configs/Users GET,200,OK,Sample Thread Group 1-124,text,true,,2257,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma140&namespaces=MSS,619,0,0
1603896754925,630,Configs/Users GET,200,OK,Sample Thread Group 1-121,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma098&namespaces=MSS,630,0,0
1603896754980,632,Configs/Users GET,200,OK,Sample Thread Group 1-125,text,true,,2257,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma140&namespaces=MSS,632,0,0
1603896755033,643,Configs/Users GET,200,OK,Sample Thread Group 1-130,text,true,,13015,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma031&namespaces=MSS,643,0,0
1603896755067,625,Configs/Users GET,200,OK,Sample Thread Group 1-122,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma098&namespaces=MSS,625,0,0
1603896755127,632,Configs/Users GET,200,OK,Sample Thread Group 1-127,text,true,,2257,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma140&namespaces=MSS,632,0,0
1603896755147,627,Configs/Users GET,200,OK,Sample Thread Group 1-126,text,true,,2257,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma140&namespaces=MSS,627,0,0
1603896755116,667,Configs/Users GET,200,OK,Sample Thread Group 1-129,text,true,,8223,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma008&namespaces=MSS,667,0,0
1603896755180,629,Configs/Users GET,200,OK,Sample Thread Group 1-128,text,true,,2257,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma140&namespaces=MSS,629,0,0
1603896755197,641,Configs/Users GET,200,OK,Sample Thread Group 1-123,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma098&namespaces=MSS,641,0,0
1603896755329,619,Configs/Users GET,200,OK,Sample Thread Group 1-124,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma098&namespaces=MSS,619,0,0
1603896755556,632,Configs/Users GET,200,OK,Sample Thread Group 1-121,text,true,,4491,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma025&namespaces=MSS,632,0,0
1603896755612,635,Configs/Users GET,200,OK,Sample Thread Group 1-125,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma098&namespaces=MSS,635,0,0
1603896755676,634,Configs/Users GET,200,OK,Sample Thread Group 1-130,text,true,,7939,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma058&namespaces=MSS,633,0,0
1603896755692,623,Configs/Users GET,200,OK,Sample Thread Group 1-122,text,true,,4491,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma025&namespaces=MSS,623,0,0
1603896755759,631,Configs/Users GET,200,OK,Sample Thread Group 1-127,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma098&namespaces=MSS,631,0,0
1603896755774,623,Configs/Users GET,200,OK,Sample Thread Group 1-126,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma098&namespaces=MSS,623,0,0
1603896755784,630,Configs/Users GET,200,OK,Sample Thread Group 1-129,text,true,,2257,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma140&namespaces=MSS,630,0,0
1603896755809,620,Configs/Users GET,200,OK,Sample Thread Group 1-128,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma098&namespaces=MSS,620,0,0
1603896755838,643,Configs/Users GET,200,OK,Sample Thread Group 1-123,text,true,,4491,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma025&namespaces=MSS,643,0,0
1603896755948,640,Configs/Users GET,200,OK,Sample Thread Group 1-124,text,true,,4491,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma025&namespaces=MSS,640,0,0
1603896756188,625,Configs/Users GET,200,OK,Sample Thread Group 1-121,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma113&namespaces=MSS,625,0,0
1603896756248,625,Configs/Users GET,200,OK,Sample Thread Group 1-125,text,true,,4491,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma025&namespaces=MSS,625,0,0
1603896756316,618,Configs/Users GET,200,OK,Sample Thread Group 1-122,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma113&namespaces=MSS,618,0,0
1603896756310,644,Configs/Users GET,200,OK,Sample Thread Group 1-130,text,true,,8223,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma008&namespaces=MSS,644,0,0
1603896756390,628,Configs/Users GET,200,OK,Sample Thread Group 1-127,text,true,,4491,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma025&namespaces=MSS,628,0,0
1603896756397,634,Configs/Users GET,200,OK,Sample Thread Group 1-126,text,true,,4491,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma025&namespaces=MSS,633,0,0
1603896756414,637,Configs/Users GET,200,OK,Sample Thread Group 1-129,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma098&namespaces=MSS,637,0,0
1603896756429,623,Configs/Users GET,200,OK,Sample Thread Group 1-128,text,true,,4491,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma025&namespaces=MSS,623,0,0
1603896756481,633,Configs/Users GET,200,OK,Sample Thread Group 1-123,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma113&namespaces=MSS,633,0,0
1603896756588,622,Configs/Users GET,200,OK,Sample Thread Group 1-124,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma113&namespaces=MSS,622,0,0
1603896756813,625,Configs/Users GET,200,OK,Sample Thread Group 1-121,text,true,,2663,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma151&namespaces=MSS,625,0,0
1603896756873,627,Configs/Users GET,200,OK,Sample Thread Group 1-125,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma113&namespaces=MSS,627,0,0
1603896756934,634,Configs/Users GET,200,OK,Sample Thread Group 1-122,text,true,,2663,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma151&namespaces=MSS,634,0,0
1603896756954,619,Configs/Users GET,200,OK,Sample Thread Group 1-130,text,true,,2257,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma140&namespaces=MSS,619,0,0
1603896757019,632,Configs/Users GET,200,OK,Sample Thread Group 1-127,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma113&namespaces=MSS,632,0,0
1603896757031,639,Configs/Users GET,200,OK,Sample Thread Group 1-126,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma113&namespaces=MSS,639,0,0
1603896757052,619,Configs/Users GET,200,OK,Sample Thread Group 1-128,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma113&namespaces=MSS,619,0,0
1603896757051,640,Configs/Users GET,200,OK,Sample Thread Group 1-129,text,true,,4491,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma025&namespaces=MSS,640,0,0
1603896757114,628,Configs/Users GET,200,OK,Sample Thread Group 1-123,text,true,,2663,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma151&namespaces=MSS,628,0,0
1603896757210,636,Configs/Users GET,200,OK,Sample Thread Group 1-124,text,true,,2663,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma151&namespaces=MSS,636,0,0
1603896757439,626,Configs/Users GET,200,OK,Sample Thread Group 1-131,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma048&namespaces=MSS,626,0,0
1603896757500,651,Configs/Users GET,200,OK,Sample Thread Group 1-125,text,true,,2663,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma151&namespaces=MSS,651,0,0
1603896757571,631,Configs/Users GET,200,OK,Sample Thread Group 1-132,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma048&namespaces=MSS,631,0,0
1603896757573,645,Configs/Users GET,200,OK,Sample Thread Group 1-130,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma098&namespaces=MSS,645,0,0
1603896757651,629,Configs/Users GET,200,OK,Sample Thread Group 1-127,text,true,,2663,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma151&namespaces=MSS,629,0,0
1603896757671,624,Configs/Users GET,200,OK,Sample Thread Group 1-128,text,true,,2663,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma151&namespaces=MSS,624,0,0
1603896757670,631,Configs/Users GET,200,OK,Sample Thread Group 1-126,text,true,,2663,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma151&namespaces=MSS,631,0,0
1603896757691,642,Configs/Users GET,200,OK,Sample Thread Group 1-129,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma113&namespaces=MSS,642,0,0
1603896757743,624,Configs/Users GET,200,OK,Sample Thread Group 1-133,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma048&namespaces=MSS,624,0,0
1603896757848,621,Configs/Users GET,200,OK,Sample Thread Group 1-134,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma048&namespaces=MSS,621,0,0
1603896758065,619,Configs/Users GET,200,OK,Sample Thread Group 1-131,text,true,,1243,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma153&namespaces=MSS,618,0,0
1603896758154,636,Configs/Users GET,200,OK,Sample Thread Group 1-135,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma048&namespaces=MSS,636,0,0
1603896758202,620,Configs/Users GET,200,OK,Sample Thread Group 1-132,text,true,,1243,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma153&namespaces=MSS,620,0,0
1603896758218,632,Configs/Users GET,200,OK,Sample Thread Group 1-130,text,true,,4491,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma025&namespaces=MSS,632,0,0
1603896758285,635,Configs/Users GET,200,OK,Sample Thread Group 1-136,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma048&namespaces=MSS,635,0,0
1603896758297,628,Configs/Users GET,200,OK,Sample Thread Group 1-137,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma048&namespaces=MSS,628,0,0
1603896758302,625,Configs/Users GET,200,OK,Sample Thread Group 1-138,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma048&namespaces=MSS,625,0,0
1603896758333,633,Configs/Users GET,200,OK,Sample Thread Group 1-129,text,true,,2663,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma151&namespaces=MSS,633,0,0
1603896758368,618,Configs/Users GET,200,OK,Sample Thread Group 1-133,text,true,,1243,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma153&namespaces=MSS,617,0,0
1603896758469,621,Configs/Users GET,200,OK,Sample Thread Group 1-134,text,true,,1243,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma153&namespaces=MSS,621,0,0
1603896758684,706,Configs/Users GET,200,OK,Sample Thread Group 1-131,text,true,,13015,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma031&namespaces=MSS,705,0,0
1603896758790,617,Configs/Users GET,200,OK,Sample Thread Group 1-135,text,true,,1243,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma153&namespaces=MSS,616,0,0
1603896758851,620,Configs/Users GET,200,OK,Sample Thread Group 1-130,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma113&namespaces=MSS,620,0,0
1603896758822,705,Configs/Users GET,200,OK,Sample Thread Group 1-132,text,true,,13015,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma031&namespaces=MSS,703,0,0
1603896758921,619,Configs/Users GET,200,OK,Sample Thread Group 1-136,text,true,,1243,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma153&namespaces=MSS,619,0,0
1603896758925,630,Configs/Users GET,200,OK,Sample Thread Group 1-137,text,true,,1243,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma153&namespaces=MSS,628,0,0
1603896758927,629,Configs/Users GET,200,OK,Sample Thread Group 1-138,text,true,,1243,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma153&namespaces=MSS,628,0,0
1603896758967,629,Configs/Users GET,200,OK,Sample Thread Group 1-139,text,true,,2866,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma048&namespaces=MSS,629,0,0
1603896758986,682,Configs/Users GET,200,OK,Sample Thread Group 1-133,text,true,,13015,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma031&namespaces=MSS,681,0,0
1603896759090,693,Configs/Users GET,200,OK,Sample Thread Group 1-134,text,true,,13015,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma031&namespaces=MSS,691,0,0
1603896759390,630,Configs/Users GET,200,OK,Sample Thread Group 1-131,text,true,,7939,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma058&namespaces=MSS,630,0,0
1603896759407,658,Configs/Users GET,200,OK,Sample Thread Group 1-135,text,true,,13015,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma031&namespaces=MSS,656,0,0
1603896759471,639,Configs/Users GET,200,OK,Sample Thread Group 1-130,text,true,,2663,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma151&namespaces=MSS,639,0,0
1603896759527,668,Configs/Users GET,200,OK,Sample Thread Group 1-132,text,true,,7939,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma058&namespaces=MSS,668,0,0
1603896759540,662,Configs/Users GET,200,OK,Sample Thread Group 1-136,text,true,,13015,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma031&namespaces=MSS,660,0,0
1603896759555,650,Configs/Users GET,200,OK,Sample Thread Group 1-137,text,true,,13015,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma031&namespaces=MSS,648,0,0
1603896759596,621,Configs/Users GET,200,OK,Sample Thread Group 1-139,text,true,,1243,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma153&namespaces=MSS,620,0,0
1603896759556,668,Configs/Users GET,200,OK,Sample Thread Group 1-138,text,true,,13015,0,10,10,http://config.lte.cx-shop-nonprod.us-east-1.aws.sysco.net/configs/users?userId=perfma031&namespaces=MSS,667,0,0
